plotID,TreeKey,SpeciesAbbrev,Azimuth,Distance,CrownWidth1,CrownWidth2,CrownOffsetAzimuth,CrownOffsetDistance,Z,XPLOT,YPLOT,X,Y
198,49452,Sb,152.1,6.2,2.52,2.63,0,0,11.5,458606.3881000001,5354270.112600001,458609.2892648485,5354264.633253094
198,49454,Sb,147.1,7.7,2.75,2.74,0,0,11.1,458606.3881000001,5354270.112600001,458610.57054326474,5354263.647527044
198,49455,Sb,154,8.3,2.84,2.46,0,0,7.9,458606.3881000001,5354270.112600001,458610.02658051846,5354262.652609416
198,49457,Pj,153.4,9.4,4.99,5.55,0,0,16.8,458606.3881000001,5354270.112600001,458610.5970354258,5354261.707550175
198,49458,Sb,174.8,9,3.8,3.31,0,0,13.9,458606.3881000001,5354270.112600001,458607.20379322185,5354261.149640413
198,49460,Sb,176.7,10.9,2.39,2.07,0,0,10.9,458606.3881000001,5354270.112600001,458607.01554789394,5354259.2306742
198,49461,Sb,206.4,2.8,2.7,3.66,0,0,16.8,458606.3881000001,5354270.112600001,458605.1431214984,5354267.604607072
198,49462,Sb,187,3.2,4.24,3.24,0,0,14,458606.3881000001,5354270.112600001,458605.9981181012,5354266.936452315
198,49464,Sb,199.6,3.7,2.57,1.93,0,0,13,458606.3881000001,5354270.112600001,458605.146929192,5354266.626987426
198,49466,Sb,196.4,4.8,2.05,1.96,0,0,13.1,458606.3881000001,5354270.112600001,458605.03286100726,5354265.5078929225
198,49467,Sb,180.9,4.7,3.07,3.02,0,0,15.7,458606.3881000001,5354270.112600001,458606.31427560875,5354265.413179828
198,49472,Sb,186.8,8.8,2.43,2.69,0,0,11.5,458606.3881000001,5354270.112600001,458605.346145079,5354261.37450353
198,49473,Sb,182.7,9.8,1.96,1.88,0,0,10.6,458606.3881000001,5354270.112600001,458605.92645678314,5354260.323479226
198,49475,Sb,194.2,11,3.3,2.65,0,0,10.2,458606.3881000001,5354270.112600001,458603.6897187554,5354259.448701152
198,49542,Sb,203.5,10,4.1,4.36,0,0,20.2,458606.3881000001,5354270.112600001,458602.40060931083,5354260.941999257
198,49543,Sb,216.7,10.6,2.11,2.21,0,0,8.9,458606.3881000001,5354270.112600001,458600.05327344214,5354261.613778171
198,49545,Sb,218.5,0.7,2.1,2.21,0,0,6.8,458606.3881000001,5354270.112600001,458605.95233975444,5354269.564774291
198,49550,Sb,233.9,6.8,2.36,2.75,0,0,11.6,458606.3881000001,5354270.112600001,458600.8937687896,5354266.10606477
198,49551,Sb,234.1,7.2,2.3,1.64,0,0,11.3,458606.3881000001,5354270.112600001,458600.5558001889,5354265.890719032
198,49553,Sb,224.1,7.9,2.06,2.12,0,0,11.1,458606.3881000001,5354270.112600001,458600.890388907,5354264.439402249
198,49554,Sb,233,8.5,2.19,1.79,0,0,10.7,458606.3881000001,5354270.112600001,458599.5996981647,5354264.9971723035
198,49557,Sb,260.4,6.6,2.63,2.74,0,0,11.3,458606.3881000001,5354270.112600001,458599.8805261554,5354269.011926272
198,49558,Sb,265.3,9.8,3,2.36,0,0,12,458606.3881000001,5354270.112600001,458596.6210536093,5354269.309602616
198,49559,Sb,258.6,9.8,2.87,2.11,0,0,8.2,458606.3881000001,5354270.112600001,458596.7814424888,5354268.175558065
198,49561,Sb,231.3,9.6,2.71,2.55,0,0,12.7,458606.3881000001,5354270.112600001,458598.89596808964,5354264.1102705
198,49563,Sb,248.4,9.8,3.06,2.75,0,0,16.3,458606.3881000001,5354270.112600001,458597.27629043837,5354266.504979384
198,49564,Sb,241.1,11.1,2.61,2.25,0,0,11.4,458606.3881000001,5354270.112600001,458596.6704437504,5354264.748165546
198,49477,Sb,272.8,4.4,2.59,2.48,0,0,12.7,458606.3881000001,5354270.112600001,458601.9933529958,5354270.327538988
198,49480,Sb,295.2,6.1,2.8,2.55,0,0,11.2,458606.3881000001,5354270.112600001,458600.86865498003,5354272.709853679
198,49481,Sb,313.6,7,3.36,3.44,0,0,12.3,458606.3881000001,5354270.112600001,458601.31889697,5354274.939936806
198,49482,Sb,301.4,8.8,2.33,2.5,0,0,6.5,458606.3881000001,5354270.112600001,458598.8768529841,5354274.697484761
198,49483,Sb,292.3,8.5,2.68,2.37,0,0,12.1,458606.3881000001,5354270.112600001,458598.5238173938,5354273.337977356
198,49484,Sb,280.5,7.1,2.24,2.21,0,0,12.7,458606.3881000001,5354270.112600001,458599.4069901564,5354271.406472231
198,49487,Sb,271.9,10.1,2.79,2.49,0,0,11.3,458606.3881000001,5354270.112600001,458596.29365281906,5354270.447467302
198,49489,Sb,279.5,10.7,2.79,2.44,0,0,8.3,458606.3881000001,5354270.112600001,458595.8348440637,5354271.8786093835
198,49490,Sb,307.4,9.5,2.81,3.16,0,0,18.1,458606.3881000001,5354270.112600001,458598.841161105,5354275.882670478
198,49491,Sb,304.7,10,3.17,3.18,0,0,10.4,458606.3881000001,5354270.112600001,458598.1666595898,5354275.805395235
198,49492,Sb,309.1,11.2,2.68,1.59,0,0,18,458606.3881000001,5354270.112600001,458597.69638024096,5354277.176169043
198,49494,Sb,321.5,3.5,2.04,1.61,0,0,9.2,458606.3881000001,5354270.112600001,458604.20929877186,5354272.851728549
198,49495,Sb,354.1,3.9,2.7,2.67,0,0,11.6,458606.3881000001,5354270.112600001,458605.9872091066,5354273.991940987
198,49497,Sb,351.2,4.9,2.2,2.34,0,0,13.1,458606.3881000001,5354270.112600001,458605.63846940233,5354274.95491907
198,49498,Sb,350.6,5.8,2.25,1.93,0,0,8.4,458606.3881000001,5354270.112600001,458605.4408094191,5354275.8347185375
198,49499,Sb,359.9,7.3,2.36,4.86,57,3.98,8.5,458606.3881000001,5354270.112600001,458609.71326796344,5354279.580252241
198,49501,Sb,319.8,7.8,3.37,3.13,0,0,19.4,458606.3881000001,5354270.112600001,458601.3535300359,5354276.070209024
198,49503,Sb,324.9,8,2.61,1.28,0,0,16.4,458606.3881000001,5354270.112600001,458601.78805798374,5354276.65779774
198,49504,Sb,329.6,8,2.73,2.59,0,0,18.7,458606.3881000001,5354270.112600001,458602.33982988715,5354277.012709354
198,49505,Sb,329.9,8.2,3.04,1.29,0,0,19.2,458606.3881000001,5354270.112600001,458602.2757119554,5354277.2068416495
242,49745,Sb,7,1.96,2.67,3.03,0,0,13.8,475518.6325000003,5347982.9561,475518.87136391335,5347984.901490457
242,49746,Pj,50.7,3,3.21,2.02,0,0,20,475518.6325000003,5347982.9561,475520.95402062946,5347984.856242618
242,49747,Sb,42.6,3.5,3.55,2.9,0,0,15.7,475518.6325000003,5347982.9561,475521.00156589417,5347985.532439805
242,49749,Sb,8,4.5,2.83,2.61,0,0,17.7,475518.6325000003,5347982.9561,475519.2587789546,5347987.41230631
242,49750,Sb,11,4.6,2.6,2.46,0,0,13.8,475518.6325000003,5347982.9561,475519.51022137905,5347987.471585044
242,49751,Pj,44,4.6,3.59,2.97,0,0,20.6,475518.6325000003,5347982.9561,475521.8279285044,5347986.265063082
242,49752,Sb,32.9,6.7,3.23,2.98,0,0,16,475518.6325000003,5347982.9561,475522.27176881494,5347988.581553092
242,49754,Sb,18,7.7,2.9,2.66,0,0,17.9,475518.6325000003,5347982.9561,475521.01193085697,5347990.279235176
242,49755,Sb,359,8.4,2.77,2.63,0,0,12.8,475518.6325000003,5347982.9561,475518.48589978623,5347991.35482064
242,49757,Pj,9,8.6,NA,NA,0,0,14.9328075645482,475518.6325000003,5347982.9561,475519.97783639963,5347991.450219729
242,49758,Sb,21,8.8,2.38,2.07,0,0,14.4,475518.6325000003,5347982.9561,475521.7861379563,5347991.171607753
242,49759,Sb,23,9.7,2.62,2.29,0,0,17.3,475518.6325000003,5347982.9561,475522.42259194667,5347991.884997078
242,49760,Sb,38,8.7,2.39,2.27,0,0,18.2,475518.6325000003,5347982.9561,475523.9887548356,5347989.811793556
242,49761,Sb,55.8,10.8,2.56,2.09,0,0,15.9,475518.6325000003,5347982.9561,475527.56497020245,5347989.026600481
242,49763,Sb,79.2,2.1,2.52,2.17,0,0,16.3,475518.6325000003,5347982.9561,475520.6953032268,5347983.34960076
242,49764,Sb,87.8,3.7,3.53,2.74,0,0,14.2,475518.6325000003,5347982.9561,475522.329772791,5347983.098134894
242,49765,Sb,64.4,5.6,2.87,3.1,0,0,10.2,475518.6325000003,5347982.9561,475523.68276214815,5347985.375780193
242,49766,Sb,83.3,6,2.93,3.02,0,0,16.1,475518.6325000003,5347982.9561,475524.59152389754,5347983.656124422
242,49767,Sb,61.7,7.6,4.22,4.02,0,0,21.5,475518.6325000003,5347982.9561,475525.32412788697,5347986.559170389
242,49768,Pj,73.5,7.8,3.59,2.93,0,0,18.8,475518.6325000003,5347982.9561,475526.11129393225,5347985.1714196885
242,49770,Pj,73.4,9,3.14,2.21,0,0,21.9,475518.6325000003,5347982.9561,475527.25740317046,5347985.527295306
242,49771,Pj,63.2,10.2,2.61,2.73,0,0,20.8,475518.6325000003,5347982.9561,475527.7368753485,5347987.555050915
242,49772,Sb,63.5,10.4,3.23,2.98,0,0,8.7,475518.6325000003,5347982.9561,475527.93981736095,5347987.596557257
242,49773,Sb,86.4,9.3,2.66,1.96,0,0,14.4,475518.6325000003,5347982.9561,475527.9141485747,5347983.540051832
242,49774,Sb,86.4,10.9,2.55,2.33,0,0,16.3,475518.6325000003,5347982.9561,475529.51099134015,5347983.640516663
242,49776,Pj,97.6,2.1,NA,NA,0,0,16.5,475518.6325000003,5347982.9561,475520.71405263484,5347982.678361581
242,49777,Pj,122,2.1,2,2.31,0,0,19.9,475518.6325000003,5347982.9561,475520.41340100224,5347981.843269546
242,49778,Sb,136.8,3.5,2.98,2.45,0,0,14.4,475518.6325000003,5347982.9561,475521.028414871,5347980.404709804
242,49780,Pj,103.3,4.1,3.1,1.8,0,0,16,475518.6325000003,5347982.9561,475522.62253337866,5347982.012896078
242,49782,Pj,98,4.7,3.25,2.74,0,0,20.4,475518.6325000003,5347982.9561,475523.2867599234,5347982.301986425
242,49784,Sb,136.2,5.3,2.65,2.86,0,0,15.5,475518.6325000003,5347982.9561,475522.30085882184,5347979.130770791
242,49785,Pj,137.3,5.5,NA,NA,0,0,14.5,475518.6325000003,5347982.9561,475522.36237818457,5347978.914069727
242,49786,Pj,114.6,8,3.01,2.24,152,1.49,18.1,475518.6325000003,5347982.9561,475526.6059015012,5347978.310261749
242,49963,Pj,104.7,8.7,NA,NA,0,0,13,475518.6325000003,5347982.9561,475527.04772944946,5347980.748405882
242,49964,Sb,92.8,9.5,3.12,2.77,0,0,18,475518.6325000003,5347982.9561,475528.12115830503,5347982.492027187
242,49965,Sb,104.8,9.9,3.06,2.37,0,0,14.6,475518.6325000003,5347982.9561,475528.2040515475,5347980.427186997
242,49966,Sb,115.5,10.1,2.48,1.84,0,0,11.5,475518.6325000003,5347982.9561,475527.74861137226,5347978.607937923
242,49967,Pj,167,4.2,4.85,5.09,0,0,21.3,475518.6325000003,5347982.9561,475519.57729442854,5347978.863745728
242,49968,Pj,142.4,4.6,1.93,1.71,0,0,15.5,475518.6325000003,5347982.9561,475521.43916775426,5347979.311567641
242,49970,Sb,153,5.1,2.92,2.15,0,0,15.7,475518.6325000003,5347982.9561,475520.94785154896,5347978.411966727
242,49971,Sb,147.6,6,2.31,3.32,0,0,18.3,475518.6325000003,5347982.9561,475521.84746077016,5347977.890132447
242,49973,Sb,176,6.5,2.08,2.11,0,0,12.7,475518.6325000003,5347982.9561,475519.08591707965,5347976.471933673
242,49975,Sb,172,7,2.48,1.88,0,0,11.6,475518.6325000003,5347982.9561,475519.606711707,5347976.024223519
242,49976,Pj,179,9.9,5.01,5.03,0,0,17.9,475518.6325000003,5347982.9561,475518.805278824,5347973.057607818
242,49977,Sb,153,8.5,2.78,2.38,0,0,15.5,475518.6325000003,5347982.9561,475522.4914192481,5347975.3825445445
242,49978,Pj,142.3,8.3,2.59,2.09,0,0,16.7,475518.6325000003,5347982.9561,475523.70817443385,5347976.388944676
242,49979,Sb,143.9,9.4,3.41,2.69,0,0,20.4,475518.6325000003,5347982.9561,475524.1709457594,5347975.3609950915
242,49980,Sb,148.7,10.1,2.09,2.66,0,0,16.1,475518.6325000003,5347982.9561,475523.8796430303,5347974.326065816
